Region,Agency,Catchment,LawaSiteID,SiteID,CouncilSiteID,Latitude,Longitude,WFSLanduse,WFSAltitude,RECLandcover,Indicator,SampleDateTime,Timezone,AgencyRawValue,Symbol,Value,Units,QCNumber (Agency value),QCNEMSEquivalent
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2020-06-26 10:38:00,NZST,1.04,,1.04,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2020-07-09 10:50:00,NZST,0.5,,0.5,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2020-08-07 10:09:00,NZST,0.28,,0.28,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2020-09-09 10:34:00,NZST,0.32,,0.32,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2020-10-08 10:12:00,NZST,0.54,,0.54,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2020-11-24 09:45:00,NZST,0.21,,0.21,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2020-12-14 11:28:00,NZST,0.22,,0.22,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-01-20 09:25:00,NZST,0.184,,0.184,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-02-11 10:34:00,NZST,0.23,,0.23,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-03-25 08:57:00,NZST,0.098,,0.098,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-04-28 11:24:00,NZST,0.48,,0.48,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-05-13 11:43:00,NZST,0.29,,0.29,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-06-08 09:16:00,NZST,0.58,,0.58,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-07-14 10:32:00,NZST,0.53,,0.53,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-08-10 09:29:00,NZST,0.7,,0.7,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-09-29 08:48:00,NZST,0.58,,0.58,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-10-14 08:29:00,NZST,0.6,,0.6,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-11-11 07:57:00,NZST,0.36,,0.36,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2021-12-09 08:56:00,NZST,0.025,,0.025,mg/l,41.0,400.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-01-17 08:06:00,NZST,0.5,,0.5,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-02-18 09:48:00,NZST,0.31,,0.31,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-03-18 09:01:00,NZST,0.31,,0.31,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-04-14 09:43:00,NZST,0.28,,0.28,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-05-09 09:39:00,NZST,0.73,,0.73,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-06-17 09:54:00,NZST,0.6,,0.6,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-07-21 09:35:00,NZST,0.48,,0.48,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-08-23 10:33:00,NZST,0.41,,0.41,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-09-29 08:50:00,NZST,0.37,,0.37,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-10-27 08:36:00,NZST,0.34,,0.34,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-11-23 09:32:00,NZST,0.3,,0.3,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2022-12-21 08:18:00,NZST,0.32,,0.32,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-01-24 09:24:00,NZST,0.31,,0.31,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-02-27 08:43:00,NZST,0.25,,0.25,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-03-30 08:43:00,NZST,0.22,,0.22,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-04-27 11:19:00,NZST,0.29,,0.29,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-05-25 09:09:00,NZST,0.41,,0.41,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-06-26 09:15:00,NZST,0.38,,0.38,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-07-26 09:21:00,NZST,0.14,,0.14,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-08-23 09:53:00,NZST,0.4,,0.4,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-09-26 08:42:00,NZST,0.52,,0.52,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-10-25 08:21:00,NZST,0.48,,0.48,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-11-21 08:54:00,NZST,0.35,,0.35,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2023-12-13 08:20:00,NZST,0.4,,0.4,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-01-30 08:08:00,NZST,0.35,,0.35,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-02-29 08:59:00,NZST,0.38,,0.38,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-03-25 08:04:00,NZST,0.51,,0.51,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-04-22 09:10:00,NZST,0.57,,0.57,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-05-28 08:20:00,NZST,0.41,,0.41,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-06-26 08:39:00,NZST,0.35,,0.35,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-07-25 08:52:00,NZST,0.45,,0.45,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-08-29 09:04:00,NZST,0.41,,0.41,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-09-26 09:09:00,NZST,0.34,,0.34,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-10-23 08:06:00,NZST,0.39,,0.39,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-11-21 09:59:00,NZST,0.34,,0.34,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total oxidised nitrogen,2024-12-09 07:51:00,NZST,0.29,,0.29,mg/l,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-01-06 07:38:00,NZST,0.042,,0.042,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-02-02 08:52:00,NZST,0.088,,0.088,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-03-01 08:56:00,NZST,0.042,,0.042,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-04-03 08:46:00,NZST,0.042,,0.042,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-05-04 09:46:00,NZST,0.044,,0.044,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-06-07 09:36:00,NZST,0.09,,0.09,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-07-05 09:37:00,NZST,0.021,,0.021,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-08-02 09:27:00,NZST,0.067,,0.067,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-09-04 08:41:00,NZST,0.05,,0.05,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-10-04 08:11:00,NZST,0.018,,0.018,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-11-02 08:13:00,NZST,0.033,,0.033,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2012-12-05 08:24:00,NZST,0.056,,0.056,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-01-09 07:42:00,NZST,0.063,,0.063,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-02-07 08:20:00,NZST,0.048,,0.048,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-03-08 08:33:00,NZST,0.1,,0.1,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-04-04 08:37:00,NZST,0.042,,0.042,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-05-02 09:52:00,NZST,0.079,,0.079,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-06-11 10:21:00,NZST,0.34,,0.34,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-07-02 09:37:00,NZST,0.019,,0.019,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-07-31 09:30:00,NZST,0.018,,0.018,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-09-05 09:43:00,NZST,0.14,,0.14,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-10-09 08:49:00,NZST,0.029,,0.029,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-11-06 07:32:00,NZST,0.05,,0.05,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2013-12-04 12:01:00,NZST,0.094,,0.094,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-01-09 07:29:00,NZST,0.051,,0.051,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-02-05 08:27:00,NZST,0.049,,0.049,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-03-06 08:28:00,NZST,0.043,,0.043,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-04-03 08:49:00,NZST,0.048,,0.048,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-05-02 09:27:00,NZST,0.045,,0.045,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-06-04 09:53:00,NZST,0.04,,0.04,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-07-03 09:22:00,NZST,0.052,,0.052,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-08-05 09:40:00,NZST,0.072,,0.072,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-09-04 09:29:00,NZST,0.016,,0.016,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-10-10 08:25:00,NZST,0.034,,0.034,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-11-06 08:21:00,NZST,0.055,,0.055,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2014-12-02 09:30:00,NZST,0.045,,0.045,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-01-08 09:20:00,NZST,0.053,,0.053,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-02-05 09:23:00,NZST,0.046,,0.046,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-03-05 09:32:00,NZST,0.05,,0.05,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-04-02 12:01:00,NZST,0.029,,0.029,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-05-01 07:53:00,NZST,0.025,,0.025,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-06-03 07:56:00,NZST,0.024,,0.024,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-07-01 08:32:00,NZST,0.023,,0.023,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-08-03 08:28:00,NZST,0.025,,0.025,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-09-10 08:31:00,NZST,0.023,,0.023,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-10-01 07:02:00,NZST,0.022,,0.022,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-11-02 07:23:00,NZST,0.036,,0.036,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2015-12-01 07:20:00,NZST,0.032,,0.032,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-01-25 07:55:00,NZST,0.055,,0.055,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-02-15 07:51:00,NZST,0.052,,0.052,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-03-21 08:50:00,NZST,0.041,,0.041,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-04-21 10:20:00,NZST,0.041,,0.041,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-05-20 09:46:00,NZST,0.028,,0.028,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-06-20 10:10:00,NZST,0.031,,0.031,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-07-18 09:36:00,NZST,0.037,,0.037,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-08-31 09:35:00,NZST,0.02,,0.02,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-09-28 07:46:00,NZST,0.043,,0.043,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-10-27 11:11:00,NZST,0.032,,0.032,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-11-28 08:52:00,NZST,0.028,,0.028,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2016-12-14 09:43:00,NZST,0.045,,0.045,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-01-26 08:22:00,NZST,0.045,,0.045,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-02-23 07:44:00,NZST,0.069,,0.069,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-03-27 10:03:00,NZST,0.11,,0.11,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-04-28 10:08:00,NZST,0.036,,0.036,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-05-29 09:55:00,NZST,0.027,,0.027,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-06-27 09:17:00,NZST,0.022,,0.022,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-07-26 08:50:00,NZST,0.015,,0.015,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-08-25 08:34:00,NZST,0.02,,0.02,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-09-25 09:37:00,NZST,0.019,,0.019,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-10-20 07:54:00,NZST,0.017,,0.017,mg/l,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,Total phosphorus,2017-11-21 08:19:00,NZST,0.033,,0.033,mg/l,,
